OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,latitude,longitude
52090,SHOP A LOTT #10,"I-49, EXIT 138 & SR-6",Natchitoches                            ,LA,766,3.12566666,31.7606732,-93.0860209
52099,BEACON & BRIDGE #7,"I-75, EXIT 126",Mount Morris,MI,342,3.379,42.0503062,-89.4312201
52103,SPRINT MART #27,US-45 & US-72,Corinth,MS,435,3.05566666,34.9343599,-88.5223353
52104,BLUE SKY #734,SR-1,Saltillo                                ,MS,435,3.08233333,34.3765897,-88.6844613
52106,FLYING J TRAVEL PLAZA #923 -TOWN PUMP,"I-90, EXIT 455",Billings                                ,MT,780,3.58066666,45.74355214365942,-108.56237261278007
52107,PILOT #7983,"I-85,  EXIT 71",Salisbury,NC,46,3.499,35.6709727,-80.4742261
52112,SROKAS SERVICE CENTER,SR-149,Fort Ann,NY,12,3.799,43.414276,-73.487892
52112,SROKAS SERVICE CENTER,SR-149,Fort Ann,NY,12,3.899,43.414276,-73.487892
52112,SROKAS SERVICE CENTER,SR-149,Fort Ann,NY,12,3.999,43.414276,-73.487892
52128,Sudden Service #8087,I-40 EXIT 238,Lebanon,TN,460,3.199,36.2079779,-86.2910945
52140,Sinclair,"I-82, EXIT 69",Sunnyside,WA,925,4.599,46.3246419,-120.0081898
52142,PILOT TRAVEL CENTERS #296,"I-94 & BAKER RD, EXIT 167",Dexter,MI,325,3.499,41.5165588,-94.2282377
52142,PILOT TRAVEL CENTERS #296,"I-94 & BAKER RD, EXIT 167",Dexter,MI,325,3.659,41.5165588,-94.2282377
52142,PILOT TRAVEL CENTERS #296,"I-94 & BAKER RD, EXIT 167",Dexter,MI,325,3.579,41.5165588,-94.2282377
52142,PILOT TRAVEL CENTERS #296,"I-94 & BAKER RD, EXIT 167",Dexter,MI,325,3.649,41.5165588,-94.2282377
52143,One9 #319,"I-75, EXIT 328",Dalton,GA,285,3.01566666,34.7691867,-84.9702475
52145,Pilot Travel Center #318,"I-465/I-74/US-52/US-40/SR-67, EXIT 4 & SR-37",Indianapolis,IN,375,3.899,39.7683331,-86.1583502
52145,Pilot Travel Centers#318,"I-465/I-74/US-52/US-40/SR-67, EXIT 4 & SR-37",Indianapolis,IN,375,3.899,39.7683331,-86.1583502
52146,FLYING J TRAVEL PLAZA #758,"I-25, EXIT 185 & SR-258",Casper,WY,790,3.999,42.8501191,-106.325138
52149,PILOT TRAVEL CENTERS #321,"I-75/71, EXIT 175 & SR-338",Walton,KY,300,3.08566666,38.8756194,-84.6102213
52150,PILOT TRAVEL CENTERS #311,"I-90, EXIT 27 & SR-97",Erie,PA,240,4.21566666,41.9555236576633,-79.99268374751755
52152,PILOT TRAVEL CENTERS #308,"I-80 , EXIT 310",Laramie,WY,795,3.609,41.09974866250282,-105.14365592655454
52153,PILOT TRAVEL CENTER #1412,"I-94 & RUSSELL RD, EXIT 1",Wadsworth,IL,444,3.769,42.4286788,-87.9067248
52153,PILOT #1412,"I-94 & RUSSELL RD, EXIT 1",Wadsworth,IL,444,3.829,42.4286788,-87.9067248
52153,PILOT #1412,"I-94 & RUSSELL RD, EXIT 1",Wadsworth,IL,444,3.769,42.4286788,-87.9067248
52155,TA SOUTHINGTON TRAVEL CENTER,"I-84, EXIT 28 & US-65",Milldale,CT,100,5.199,41.565931,-72.8917685
52163,PILOT TRAVEL CENTER #67,"I-75, EXIT 296",Cartersville,GA,18,3.56566666,34.1652304,-84.7997613
52163,PILOT TRAVEL CENTERS #67,"I-75, EXIT 296",Cartersville,GA,18,3.549,34.1652304,-84.7997613
52212,FLYING J TRAVEL PLAZA #763,"I-80, EXIT 209",Rawlins,WY,795,3.749,41.7907878,-107.239176
52221,FLYING J TRAVEL PLAZA #726,"I-20, EXIT 472",Dallas,TX,630,3.18233333,32.70383199317207,-96.59661751864613
52222,FLYING J TRAVEL PLAZA #735,"I-10, EXIT 873 & SR-62",Orange,TX,610,3.309,30.1228634,-93.9041169
52230,ONE9 #294,"I-15 & I-84, EXIT 344 SR-39",Ogden                                   ,UT,835,3.32566666,41.2230048,-111.9738429
52233,SPEEDWAY #2953,"US-80, EXIT 3",Yuma,AZ,900,3.46566666,32.8040255,-113.52042845
52235,PETRO STOPPING CENTER #303,"I-80, EXIT 310",Laramie,WY,795,3.57566666,41.09974866250282,-105.14365592655454
52236,CHEVRON,US-60,Globe,AZ,930,4.299,33.3959139,-110.7871744
52239,PILOT TRAVEL CENTER #192,"I-75, EXIT 60",Tifton,GA,10,3.619,31.4549719,-83.5108284
52239,PILOT TRAVEL CENTERS #192,"I-75, EXIT 60",Tifton,GA,10,3.599,31.4549719,-83.5108284
52241,Rocket,"I-25/US-85/US-87, EXIT 161 & SR-105",Monument                                ,CO,803,3.195,39.0916586,-104.872758
52250,PILOT TRAVEL CENTERS #222,I-84 EXIT 1,Sturbridge,MA,215,4.159,42.1082005,-72.0810584
52255,GREATER CHICAGO I 55,"I-55, EXIT 267 & SR-53",Bolingbrook,IL,290,3.609,41.7003302,-88.0717708
52255,GREATER CHICAGO I 55,"I-55, EXIT 267 & SR-53",Bolingbrook,IL,290,3.319,41.7003302,-88.0717708
52262,CIRCLE K #2721577,US-84 & SR-21,Monroeville,AL,715,3.434,31.5278224,-87.3246325
52278,NEIGHBORS EXPRESS,US-25/SR-121/SR-23/SR-67,Millen                                  ,GA,135,3.38233333,32.8040512,-81.9492812
52297,IGA EXPRESS SHELL #874,"I-65, EXIT 20",Bowling Green,KY,460,2.999,36.93163354284892,-86.41970710420341
52299,415 TRUCK STOP,"I-10, EXIT 151 & SR-415",Port Allen,LA,600,3.089,30.45335,-91.2100569
52302,LONGHORN TRUCK AND CAR PLAZA,"I-10, EXIT 4",Vinton                                  ,LA,690,3.274,30.1907628,-93.5812717
52304,Fast Stop,"I-10, EXIT 182 & SR-22",Sorrento,LA,600,3.699,30.1843642,-90.8592632
52307,CASEYS #3002,SR-60 & SR-30/SR-4,Saint James,MN,425,3.219,43.9824577,-94.6269181
52313,CIRCLE K #2723445,"I-20, EXIT 5A & US-61/SR-27",Vicksburg,MS,760,2.959,32.3528055,-90.8777342
52322,BOLLA MARKET,"I-95, EXIT 13",Elizabeth,NJ,115,3.099,40.6639916,-74.2107006
52323,POWER,"I-78, EXIT 58 & SR-9/SR-1",Newark,NJ,115,4.299,40.671492750000006,-75.17747115
52325,MIRABITO #69,"I-88, EXIT 15 & SR-23",Oneonta,NY,12,3.999,42.453492,-75.0629531
52326,MR FUEL #715,"I-70, EXIT 203",Foristell,MO,540,2.92566666,38.8150501,-90.955972
52334,KWIK TRIP #775,"I-90, EXIT 69 & SR-82",Mauston,WI,420,3.28733333,43.7968543,-90.0756767
52335,SHELL,"I-295, EXIT 3",Disputanta,VA,180,3.029,37.123709500000004,-77.22417819361269
52340,KWIK FILL #249,US-22,Duncansville,PA,14,4.07233333,40.4234058,-78.433903
52344,STAMART 1224,"I-94, EXIT 166",Bismarck,ND,273,3.61566666,46.832455530771625,-100.78274597280549
52346,QUARLES #4436,"I-695, EXIT 41 & SR-151",Dundalk                                 ,MD,22,3.699,39.26243505,-76.48705853403081
52348,SHELL,"I-75, EXIT47 & SR-85",Detroit,MI,325,3.699,42.3315509,-83.0466403
52361,PAYLESS FUEL TRAVEL CENTER,"I-20, EXIT 470",Dallas,TX,630,2.98566666,32.70383199317207,-96.59661751864613
52363,SPEEDWAY #2376,US-131 & SR-46,Cedar Springs,MI,456,3.899,43.22336,-85.551424
52364,PILOT TRAVEL CENTERS #335,"I-20 & SR-137, EXIT 138",Rayville,LA,760,3.21233333,32.4746949,-91.7568292
52365,MOORES SUPER STORE,US-43/US-278/SR-171,Hamilton,AL,615,3.799,34.1420861,-87.9890206
52366,ALMA TRAVEL MART,"I-40, EXIT 13 & US-71",Alma,AR,645,3.33233333,35.4778653,-94.2218752
52367,DOSWELL TRUCK STOP,"I-95, EXIT 98 & SR-30",Doswell,VA,180,2.899,37.8601402,-77.4641492
52383,FLYING J TRAVEL PLAZA #601,"I-20/I-59, EXIT 104",Mc Calla,AL,615,3.17066666,40.833358231333634,-80.54553215334593
52384,PILOT TRAVEL CENTERS #337,"I-95, EXIT 164 & US-52",Florence,SC,46,3.349,34.1984435,-79.7671658
52385,Flying J Travel Plaza #696,"I-71, EXIT 131",Sunbury,OH,315,3.719,40.2425623,-82.8590673
52387,MARATHON,"I-55, EXIT 265 & SR-4",Senatobia,MS,435,3.199,34.6187807,-89.9646282
52388,FLYING J TRAVEL PLAZA #711,"I-85, EXIT 102",Blacksburg,SC,46,3.429,35.1212409,-81.5159246
52393,CASEYS #3004,SR-15 & CR-52,Truman,MN,425,3.299,43.8277419,-94.4389338
52400,PILOT TRAVEL CENTERS #324,"I-94/US-41, EXIT 329",Franksville,WI,444,3.889,42.7600188,-87.9134133
52401,LOVES TRAVEL STOP #267,"I-40, EXIT 107 & SR-95",Morrilton,AR,695,3.36066666,35.154026,-92.7429266
52402,FLYING J TRAVEL PLAZA #665,"I-20, EXIT 3 & SR-79",Greenwood,LA,745,3.14566666,32.4429324,-93.9729615
52403,FLYING J TRAVEL PLAZA #676,"I-10, EXIT 31",Gulfport,MS,733,3.14566666,30.3674198,-89.0928155
52404,PETRO WELLS,"I-80, EXIT 352",Wells,NV,835,3.73233333,41.1107264,-114.963144
52405,FLYING J TRAVEL PLAZA #636,"I-80, EXIT 292",Davenport                               ,IA,270,3.87233333,41.5235808,-90.5770967
52411,SAPP BROS TRAVEL CENTER,"I-215, EXIT 21",Salt Lake City,UT,835,3.399,40.7596198,-111.886797
52413,PILOT TRAVEL CENTERS #360,"I-75 & SR-613, EXIT 164",Findlay                                 ,OH,411,3.31566666,41.06297655759551,-83.66689322120223
52414,Mobil dba ONE9 #1341,"I-5, EXIT 208",Arlington,WA,977,3.799,48.1810957,-122.1389548
52421,SHEETZ #194,"I-80, EXIT 97",Falls Creek,PA,14,3.30733333,41.1414445,-78.80574707470682
52422,KWIK TRIP #674,"I-94, EXIT 45 & US-12/SR-29",Menomonie,WI,295,3.499,44.8765289,-91.9278716
52423,PILOT TRAVEL CENTER #908- TOWN PUMP,"I-15 & I-90, EXIT 122",Butte,MT,816,3.56566666,46.0131505,-112.536508
52426,J MART #322,"I-65, EXIT 322",Falkville,AL,615,3.199,34.3684295,-86.908616
52427,PILOT TRAVEL CENTERS #340,"I-80, EXIT 46",Fernley,NV,966,3.91566666,39.6075249,-119.2508406
52428,PILOT TRAVEL CENTERS #338,"I-26, EXIT 115 & US-321",West Columbia,SC,135,3.499,33.991869,-81.0640341
52430,CHEVRON FOOD MART,"I-75, EXIT 350 & SR-2",Ringgold,GA,285,2.859,34.91591,-85.1091173
52431,WOODBINE TRAVEL CENTER,"I-95, EXIT 14",Woodbine,GA,75,3.03233333,30.9638429,-81.7226063
52435,CM WINNERS CHOICE,"I-10 & SR-108, EXIT 23",Sulphur,LA,690,3.299,30.2365943,-93.3773783
52438,NEW MADRID,"I-55, EXIT 52/SR-P",New Madrid,MO,275,3.269,36.5749606,-89.6780945
52439,CIRCLE K #2723395,US-11,Hattiesburg,MS,620,3.199,31.3271189,-89.2903392
52441,PILOT #6990,"I-95, EXIT 106",Kenly,NC,205,3.709,35.5959363,-78.1240031
52450,PILOT #1290,"I-35, EXIT 410 & US-77",Red Oak,TX,630,3.299,32.5143898,-96.8066615
52452,PLAINVIEW TRAVEL PLAZA,"US-41, EXIT 113 & SR-26",Oshkosh,WI,444,3.199,44.0206919,-88.5408574
52454,PILOT TRAVEL CENTERS #6,"I-70, EXIT 178 & SR-209",Cambridge,OH,315,3.509,40.031183,-81.5884561
52455,LOVES TRAVEL STOP #266,"I-35, EXIT 32",Ardmore,OK,253,3.649,34.17239028702604,-97.17148220163978
52456,PILOT TRAVEL CENTERS #317,"I-44, EXIT 4 (ST 435)",Joplin,MO,277,3.41233333,37.0841838,-94.5133385
52458,PILOT TRAVEL CENTERS #332,"I-40, EXIT 161 & SR-391",North Little Rock,AR,695,3.239,34.769536,-92.2670941
52458,PILOT TRAVEL CENTER #332,"I-40, EXIT 161 & SR-391",North Little Rock,AR,695,3.237,34.769536,-92.2670941
52461,FLORENCE VALERO,US-130,Burlington                              ,NJ,160,3.13566666,40.1734688048514,-74.67976515276384
52463,PILOT TRAVEL CENTERS #341,"I-15, EXIT 48",North Las Vegas,NV,910,3.69566666,36.2005843,-115.121584
52464,7-ELEVEN #40118,ST 220 & I-180,Muncy,PA,138,4.359,41.20484,-76.7870991
52465,FLYING J TRAVEL PLAZA #605,"I-40, EXIT 84",Russellville,AR,695,3.369,35.283708262476324,-93.08781788850709
52466,FLYING J TRAVEL PLAZA #784,"I-95, EXIT 100 & SR-272",North East,MD,22,4.199,39.5992989,-75.9424217
52467,FLYING J TRAVEL PLAZA #712,"I-20, EXIT 70",Columbia,SC,135,3.43233333,34.000754,-81.0352313
52468,FLYING J TRAVEL PLAZA #703,"I-40, EXIT 140",Oklahoma City,OK,483,3.309,35.45971329060396,-97.587518758835
52469,LOVES TRAVEL STOPS #269,US-287/US-82/SR-79 & US-281,Wichita Falls,TX,770,3.149,33.9004572,-98.5020777
52469,LOVES TRAVEL STOP #269,US-287/US-82/SR-79 & US-281,Wichita Falls,TX,770,3.123,33.9004572,-98.5020777
52470,QUIKTRIP #562,"I-80, EXIT 136",Des Moines,IA,320,3.04733333,41.5868654,-93.6249494
52471,FLYING J TRAVEL PLAZA #695,"I-75, EXIT 135",Beaverdam,OH,411,3.33066666,40.832992,-83.9742826
52472,FLYING J TRAVEL PLAZA #708,"I-81, EXIT 52",Carlisle,PA,70,4.109,40.201499,-77.1890783
52473,FLYING J TRAVEL PLAZA #743,"I-15, EXIT 222",Nephi,UT,835,3.71566666,39.724593249892145,-111.81994774535141
52474,PILOT TRAVEL CENTERS #17,"I-94, EXIT 104",Battle Creek,MI,406,3.959,42.3192548,-85.1824269
52474,PILOT TRAVEL CENTERS #17,"I-94, EXIT 104",Battle Creek,MI,406,3.999,42.3192548,-85.1824269
52474,PILOT TRAVEL CENTERS #17,"I-94, EXIT 104",Battle Creek,MI,406,3.979,42.3192548,-85.1824269
52477,PETRO FARGO #361,"I-94, EXIT 348",Fargo,ND,341,3.499,46.845046163411865,-96.85613973753311
52478,LOVES TRAVEL STOP #418,"I-64, EXIT 172",Grayson,KY,255,3.75566666,38.343881922683835,-82.94039765538302
52479,PETRO CARNESVILLE #377,"I-85, EXIT 160",Carnesville,GA,16,3.154,34.3698266,-83.235155
52480,LOVES TRAVEL STOP #268,US6-9 & US-75,Atoka,OK,253,3.489,34.3284948,-96.017838
52482,KING TRAVEL PLAZA,"I-95, EXIT 6",Kingsland,GA,75,3.109,30.7999563,-81.6898261
52483,FLYING J TRAVEL PLAZA #659,"I-70, EXIT 253",Salina,KS,523,3.77233333,38.8402805,-97.6114237
52484,KWIK STAR #303,"I-80, EXIT 201 & US-21",Brooklyn,IA,380,3.129,41.7286464,-92.4455938
52493,10 ACRE TRUCKSTOP,"HWY-401, EXIT 53B & HWY 1",Belleville,ON,420,3.45750874,39.6772684,-86.4883305
52493,10 ACRE TRUCKSTOP,"HWY-401, EXIT 53B & HWY 1",Belleville,ON,420,3.42178332,39.6772684,-86.4883305
52493,10 ACRE TRUCKSTOP,"HWY-401, EXIT 53B & HWY 1",Belleville,ON,420,3.39469036,39.6772684,-86.4883305
52493,10 ACRE TRUCKSTOP,"HWY-401, EXIT 53B & HWY 1",Belleville,ON,420,3.36857692,39.6772684,-86.4883305
52493,10 ACRE TRUCKSTOP,"HWY-401, EXIT 53B & HWY 1",Belleville,ON,420,3.45114834,39.6772684,-86.4883305
52493,10 ACRE TRUCKSTOP,"HWY-401, EXIT 53B & HWY 1",Belleville,ON,420,3.48592833,39.6772684,-86.4883305
52510,Valero,SR-9,Maysville                               ,KY,312,3.599,38.6474569,-83.7644793
52511,JOES JUNCTION #9,"I-65, RAYMOND EXIT",Indianapolis,IN,375,3.459,39.7683331,-86.1583502
52512,LOVES TRAVEL STOPS #270,"I-20, EXIT 349",Ranger,TX,575,3.189,32.44476755118836,-98.68573821818643
52512,LOVES TRAVEL STOP #270,"I-20, EXIT 349",Ranger,TX,575,3.213,32.44476755118836,-98.68573821818643
52513,FLYING J TRAVEL PLAZA #678,"I-20 & I-55, EXIT 47",Pearl,MS,760,3.149,32.2735792,-90.127881
52514,FLYING J TRAVEL PLAZA #671,"I-55, EXIT 58",Matthews,MO,275,3.239,36.7592218,-89.5867458
52516,FLYING J TRAVEL PLAZA #612,"I-40, EXIT 255",Winslow,AZ,930,3.624,35.016918950000004,-110.72575546422247
52517,STRIPES 7FLEET #42562,US-84 & US-385,Littlefield,TX,700,3.199,33.9189172,-102.332836
52520,DANDY MINI MART #19,"ROUTE 17, EXIT 59-A",Sayre,PA,190,3.99233333,41.9789631,-76.515499
52527,PETRO STOPPING CENTER #323,"I-75, EXIT 368",Reddick,FL,225,3.35233333,29.3666393,-82.1973184
52528,QUIKTRIP #150,"I-70, EXIT 28",Oak Grove,MO,400,2.959,39.0048397,-94.1291914
52529,BIG SKY TRUCK STOP,"I-15, EXIT 56 N",Dillon,MT,786,3.689,45.2141249,-112.6346079
52531,FLYING J FUEL STOP #768,"I-435, EXIT 57",Kansas City,MO,400,3.38233333,39.100105,-94.5781416
52534,LEES FOOD MART #1122,"I-75, EXIT 122 & SR-61",Clinton,TN,405,2.969,36.1034126,-84.1318632
52535,PWI #115,"I-45, EXIT 178",Buffalo,TX,765,2.899,31.450352776954027,-96.0772356049464
52537,TA Express Osseo #431,"I-94, EXIT 88",Osseo,WI,448,3.469,44.5772777,-91.2228203
52539,PILOT TRAVEL CENTERS #331,"I-285 , EXIT 51",Atlanta,GA,18,3.599,33.7489924,-84.3902644
52539,PILOT TRAVEL CENTER #331,"I-285 , EXIT 51",Atlanta,GA,18,3.599,33.7489924,-84.3902644
52541,PANTRY TRUCKSTOP,US-2/US-41,Rapid River,MI,360,3.499,44.7693131,-70.9678411
52541,PANTRY TRUCKSTOP,US-2/US-41,Rapid River,MI,360,3.319,44.7693131,-70.9678411
52541,PANTRY TRUCKSTOP,US-2/US-41,Rapid River,MI,360,3.399,44.7693131,-70.9678411
52542,FLYING J TRAVEL PLAZA #624,"I-75, EXIT 285 & SR-52",San Antonio,FL,225,3.599,28.3361142,-82.2745308
52546,CIRCLE K #2723910,US-84 & US-27,Bainbridge,GA,20,3.599,30.9038252,-84.5754768
52548,Henderson Fuel Mart,"I-80, EXIT 342",Henderson                               ,NE,350,2.899,40.7810033,-97.8123127
52549,SPEEDWAY #3328,"I-77, EXIT 159 A",Cleveland,OH,305,3.799,41.4996574,-81.6936772
52550,PILOT TRAVEL CENTERS #404,"I-24, EXIT 81 SE",Murfreesboro,TN,460,3.47233333,35.8460396,-86.3921096
52551,PILOT TRAVEL CENTERS #374,"I-10, EXIT 142 & SR-71",Marianna,FL,20,3.599,30.7743596,-85.2268735
52551,PILOT TRAVEL CENTER #374,"I-10, EXIT 142 & SR-71",Marianna,FL,20,3.599,30.7743596,-85.2268735
52552,FLYING J TRAVEL PLAZA #672,"I-49/US-71, EXIT167 & CR-J",Peculiar,MO,400,3.42233333,38.7145481,-94.4611204
52553,FLYING J TRAVEL PLAZA #689,"I-40, EXIT 153",Albuquerque,NM,580,3.549,35.0841034,-106.650985
52557,SPRINT MART #40,US-72 & SR-247,Tuscumbia,AL,615,3.189,34.7312005,-87.70253
52558,LOVES TRAVEL STOP #271,"I-40, EXIT 37 & US-219",Ozark,AR,695,3.39233333,35.4888029,-93.831516
52562,MOBIL,"I-87, EXIT 36                 ",Plattsburgh                             ,NY,39,3.799,44.6960855,-73.4542915
52563,FLYING J TRAVEL PLAZA #631,"I-75, EXIT 2",Lake Park,GA,20,3.32233333,30.6828653,-83.1798644
52564,FLYING J TRAVEL PLAZA #669,"I-44, EXIT 11A & US-71/SR-249 & SR-FF",Joplin,MO,277,3.41233333,37.0841838,-94.5133385
52565,PILOT TRAVEL CENTERS #377,"I-35, EXIT 13",Laredo,TX,693,3.599,27.5075005,-99.5069922
52566,YUMM,"I-35, EXIT 8",Laredo,TX,598,2.87566666,27.5075005,-99.5069922
52575,PILOT TRAVEL CENTERS #775,"I-15, EXIT 4",Saint George,UT,910,3.67566666,37.104153,-113.584131
52577,PILOT TRAVEL CENTER #329,"I-29 & I-80, EXIT 1B",Council Bluffs,IA,319,3.659,41.258841,-95.8519484
52577,PILOT TRAVEL CENTERS #329,"I-29 & I-80, EXIT 1B",Council Bluffs,IA,319,3.659,41.258841,-95.8519484
52580,LOVES TRAVEL STOP #405,"I-95, EXIT 29",Brunswick,GA,75,3.321,31.1499528,-81.4914894
52580,LOVES TRAVEL STOPS #405,"I-95, EXIT 29",Brunswick,GA,75,3.389,31.1499528,-81.4914894
52581,TA WILLCOX TRAVEL CENTER,"I-10, EXIT 340",Willcox,AZ,980,3.28233333,32.2529138,-109.8315759
52582,JRs Oasis,SR-50,Yankton,SD,572,3.149,42.8712938,-97.3967011
52585,SUPERPUMPER #22,"I-94, EXIT 42",Belfield,ND,807,3.529,46.8852906,-103.1996219
52587,PILOT TRAVEL CENTERS #380,"I-81, EXIT 25 & I-90, EXIT 36",Liverpool,NY,220,4.159,43.106456,-76.217705
52588,STRIPES #42564,US-87,Lubbock,TX,700,3.199,33.5855677,-101.8470215
52590,FLYING J TRAVEL PLAZA #661,"I-65, EXIT 2 & US-31W",Franklin,KY,415,3.169,38.2520423,-84.8633812
52591,FLYING J TRAVEL PLAZA #749,"I-95, EXIT 104",Ruther Glen,VA,180,3.619,37.9287494,-77.4558151
52594,PILOT TRAVEL CENTERS #348,"I-70, EXIT 32B",Bentleyville,PA,165,4.109,40.1167387,-80.0083855
52595,7-ELEVEN #40281,"I-476,  EXIT 35/95",Jim Thorpe,PA,90,3.589,40.8636074,-75.7386948
52597,7-ELEVEN #40278,"I-81, EXIT 44 & I-76",Plainfield,PA,70,3.96733333,40.200070499999995,-77.28128701785715
52598,7-ELEVEN #40283,"I-76, EXIT 19/247",Middletown,PA,70,3.97066666,40.1701367,-74.8851959
52599,7-ELEVEN #40285,"I-76, EXIT 21/286",Bowmansville,PA,208,3.97066666,40.1967609,-76.0174416
52601,LOVES TRAVEL STOP #236,"I-40, EXIT 161 & SR-391",North Little Rock,AR,695,3.22066666,34.769536,-92.2670941
52602,7-ELEVEN #40277,"I-76, EXIT 16/226",Newburg,PA,70,4.299,40.8353409,-78.6769722
52603,CASEYS #3364,US-281 & SR-200,Carrington,ND,341,3.439,47.44972,-99.126224
52605,PILOT TRAVEL CENTER #39,"I-57, EXIT 335",Monee,IL,290,3.559,41.420034,-87.7417115
52605,PILOT TRAVEL CENTERS #39,"I-57, EXIT 335",Monee,IL,290,3.459,41.420034,-87.7417115
52605,PILOT TRAVEL CENTERS #39,"I-57, EXIT 335",Monee,IL,290,3.399,41.420034,-87.7417115
52605,PILOT TRAVEL CENTER #39,"I-57, EXIT 335",Monee,IL,290,3.399,41.420034,-87.7417115
52605,PILOT TRAVEL CENTER #39,"I-57, EXIT 335",Monee,IL,290,3.439,41.420034,-87.7417115
52607,PILOT TRAVEL CENTERS #409,"I-40, EXIT 172",Dickson                                 ,TN,460,3.19233333,36.1254357,-87.22825008619002
52608,PILOT #7971,"I-40, EXIT 133",Conover,NC,46,3.699,35.7065004,-81.2184383
52610,TA HARBORCREEK TRAVEL CENTER,"I-90, EXIT 35",Erie,PA,240,4.199,42.1294712,-80.0852695
52611,STRIPES #40530,SR-239,Del Rio,TX,740,3.229,29.357515,-100.8987707
52612,STRIPES 7FLEET #42568,US-60 & CR-G,Hereford,TX,700,3.35066666,34.8245521,-102.398778
52615,PILOT TRAVEL CENTERS #4,"I-90, EXIT 151",Avon,OH,305,3.879,41.4516512,-82.0350598
52616,PILOT TRAVEL CENTER #28,I-69 EXIT 234,Daleville,IN,457,3.649,40.1211546,-85.5580301
52616,PILOT TRAVEL CENTERS #28,I-69 EXIT 234,Daleville,IN,457,3.519,40.1211546,-85.5580301
52618,PILOT TRAVEL CENTERS #63,"I-85, EXIT 35",Piedmont,SC,30,3.22233333,34.7023389,-82.4645714
52620,GOODLAND 24/7 STORE,"I-70, EXIT 19",Goodland,KS,525,3.08733333,39.350833,-101.710172
52621,CORNER MARKET #111,"I-70, EXIT 27",Goodland,KS,525,3.059,39.350833,-101.710172
52622,STRIPES 7FLEET #42567,I-20,Stanton,TX,700,3.01566666,32.1292891,-101.788464
52623,TA WILLINGTON TRAVEL CENTER,"I-84, EXIT 71",Willington,CT,100,5.199,41.874428,-72.2598935
52624,PILOT TRAVEL CENTERS #390,"I-84, EXIT 188 & US-395",Stanfield,OR,982,3.469,45.7804098,-119.217235
52625,FLYING J TRAVEL PLAZA #673,"I-44, EXIT 226 & SR-85",Sullivan                                ,MO,540,3.324,40.1993002,-93.1140993
52626,FLYING J TRAVEL PLAZA #627,"I-95/SR-405, EXIT 29 & US-82/US-17/SR-25/SR-520",Brunswick,GA,75,3.39566666,31.1499528,-81.4914894
52628,One9 Pride #1215,"I-10, EXIT 45",Salome,AZ,930,3.379,33.7796585,-113.60677996155536
52628,Pride Travel Center dba One9 #1215,"I-10, EXIT 45",Salome,AZ,930,3.359,33.7796585,-113.60677996155536
52629,LOVES TRAVEL STOPS #413,"I-90, EXIT 106 & US-97",Ellensburg,WA,977,3.889,46.9970635,-120.545122
52629,LOVES TRAVEL STOP #413,"I-90, EXIT 106 & US-97",Ellensburg,WA,977,3.829,46.9970635,-120.545122
52629,LOVES TRAVEL STOP #413,"I-90, EXIT 106 & US-97",Ellensburg,WA,977,3.949,46.9970635,-120.545122
52629,LOVES TRAVEL STOP #413,"I-90, EXIT 106 & US-97",Ellensburg,WA,977,3.889,46.9970635,-120.545122
52630,PILOT TRAVEL CENTERS #386,"I-5, EXIT 263",Salem,OR,935,3.859,44.9391565,-123.033121
52632,LOVES TRAVEL STOP #451,"I-65, EXIT 95 & CR-500",Whiteland,IN,375,3.949,39.5500485,-86.0797079
52633,PILOT TRAVEL CENTERS #57,"I-40 & I-85, EXIT 152",Mebane,NC,65,3.959,36.0959715,-79.2669619
52634,PETRO STOPPING CENTER #362,"I-80, EXIT 353",York,NE,330,3.299,40.871617,-97.6001401
52635,E EXPRESS at MLK,"I-40 & I-35, EXIT 127",Oklahoma City,OK,483,2.889,35.45971329060396,-97.587518758835
52636,LOVES TRAVEL STOP #414,"I-64, EXIT 25B & US-41",Haubstadt,IN,340,3.949,38.2050442,-87.5741876
52638,STRIPES 7FLEET #42555,"I-20, EXIT 80 & SR-18",Monahans,TX,710,2.929,31.57693651747346,-102.8835758609002
52640,SPEEDWAY #8316,US-30 & US-41,Dyer,IN,290,3.649,41.4942021,-87.5217068
52641,PILOT TRAVEL CENTERS #71,"I-95, EXIT 109",Port Wentworth,GA,195,3.37233333,32.149092,-81.1631681
52641,PILOT TRAVEL CENTER #71,"I-95, EXIT 109",Port Wentworth,GA,195,3.419,32.149092,-81.1631681
52642,One9 #61,"I-26, EXIT 52 & SR-56",Clinton,SC,30,3.099,34.4726277,-81.8806562
